,0,1,2
138,0429b64c-3d74-3b28-9aec-76308b76407c.yml,JadenB01,"{'b': {'world': 'world', 'x': -6586.436819341685, 'y': 64.0, 'z': 5532.787321023413, 'yaw': -122.8520278930664, 'pitch': 35.54936218261719, 'world-name': ''}}"
139,04310201-6811-317f-8339-2f49abca35ea.yml,Elesaard,"{'home': {'world': 'ressource', 'x': -87.36165804498496, 'y': 53.0, 'z': 113.51251836924496, 'yaw': -145.9774169921875, 'pitch': 50.249881744384766, 'world-name': ''}}"
140,04333b79-184b-3076-9ce8-22e7ab5edffc.yml,Walidou69x,
141,045b70d8-4b12-3245-ad56-19396ed5b617.yml,FlyingKiller,
142,04662f27-058d-3524-aa11-2935b0088a65.yml,Buch45,
143,04724747-10f9-305c-aec4-d0db92ce3910.yml,SH4ZOW,
144,047b3912-6da4-3e55-94c2-34d9e39b36fd.yml,hunterprime201,
145,048d0a1c-8960-3bfe-8f6e-13897e552cf8.yml,JMlesCarottes,
146,04945465-9d96-36dc-9968-baef7b639966.yml,Xav974,"{'home': {'world': 'world', 'x': -357.10627336314076, 'y': 73.0, 'z': 418.68522571289367, 'yaw': 274.06317138671875, 'pitch': 22.42552947998047, 'world-name': ''}, 'build': {'world': 'world', 'x': 104.82596554055011, 'y': 75.0, 'z': -263.32789326715306, 'yaw': -188.61322021484375, 'pitch': 46.301761627197266, 'world-name': ''}, 'mine': {'world': 'Ressource', 'x': 861.6999999880791, 'y': 44.0, 'z': -32.54998681258398, 'yaw': -316.8030700683594, 'pitch': 30.942787170410156, 'world-name': ''}}"
147,04a76c02-7fbe-344d-a8df-4c2f85a324eb.yml,Romain195,
148,04a8b1fb-4271-31ad-8db1-08d08e6424f3.yml,carta51,
149,04c0c1a2-6b3d-393c-96bf-1263e4e05fd1.yml,ZUMBOOM1,
150,04c55e87-babc-3b45-be8f-d5c38c2005b9.yml,derquraider,"{'base': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -301.1625885976437, 'y': 61.0, 'z': -4819.09541070073, 'yaw': 252.39373779296875, 'pitch': 40.464324951171875, 'world-name': 'world'}, 'jeux': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -156.23970477720275, 'y': 67.0, 'z': -5400.820289109267, 'yaw': -243.98388671875, 'pitch': 28.34999656677246, 'world-name': 'world'}, 'ilou': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -5703.485957251011, 'y': 65.0, 'z': 479.16442326702344, 'yaw': 35.56640625, 'pitch': 62.394287109375, 'world-name': 'world'}}"
151,04d032ed-103b-3b00-8d2e-21bb79538994.yml,Max_du_62,
152,04d9de1b-8448-31e2-af9e-6e90c0e9539e.yml,InGen,"{'base': {'world': 'world', 'x': 2606.241993798868, 'y': 70.0, 'z': -4624.824587520255, 'yaw': 217.4966583251953, 'pitch': 22.276824951171875, 'world-name': ''}, 'bp': {'world': 'world', 'x': 4607.2326355935775, 'y': 64.0, 'z': -3697.457625641561, 'yaw': -111.74940490722656, 'pitch': 28.64997673034668, 'world-name': ''}}"
153,04e6420c-b22d-3da0-afeb-0a63f3637f23.yml,mimidx,"{'moi': {'world': 'world', 'x': 3904.5, 'y': 64.0, 'z': -2503.5, 'yaw': -131.06478881835938, 'pitch': 24.422744750976562, 'world-name': ''}, 'home': {'world': 'world', 'x': -1902.5, 'y': 74.0, 'z': -1565.5, 'yaw': -230.73190307617188, 'pitch': 8.291741371154785, 'world-name': ''}, 'maison': {'world': 'world', 'x': -4887.5, 'y': 63.0, 'z': -556.5, 'yaw': -80.71066284179688, 'pitch': 14.697671890258789, 'world-name': ''}, 'merlin': {'world': 'world', 'x': 64.33225715950785, 'y': 94.0, 'z': 59.32136816220831, 'yaw': -205.24862670898438, 'pitch': 14.71651840209961, 'world-name': ''}, 'rose': {'world': 'world', 'x': -500.5, 'y': 169.0, 'z': 470.5, 'yaw': -141.83592224121094, 'pitch': 4.077127456665039, 'world-name': ''}, 'bichon': {'world': 'world', 'x': 601.0629233982538, 'y': 64.0, 'z': 759.9246897756145, 'yaw': -129.91021728515625, 'pitch': 44.39986038208008, 'world-name': ''}, 'chaton': {'world': 'world', 'x': 766.7582072023505, 'y': 63.0, 'z': 84.00380657947278, 'yaw': 146.5341033935547, 'pitch': 13.199512481689453, 'world-name': ''}}"
154,04eb360f-9b13-3fed-888a-c7ab38ff303d.yml,kawago17,"{'home': {'world': 'world', 'x': 6066.66778133557, 'y': 65.0, 'z': 1443.9129852554918, 'yaw': -346.6253662109375, 'pitch': 9.85572624206543, 'world-name': ''}, 'mine': {'world': 'Ressource', 'x': 3086.427879260497, 'y': 10.0, 'z': 95.47139785895247, 'yaw': -179.2098388671875, 'pitch': 14.4932861328125, 'world-name': ''}, 'zombie': {'world': 'Ressource', 'x': 3171.4242520862126, 'y': 6.0, 'z': 104.28470749681104, 'yaw': -204.4697265625, 'pitch': 89.92860412597656, 'world-name': ''}}"
155,04f6c476-d594-3833-8e1b-ce7b486d162a.yml,UnderFR,
156,04f8bb29-91b3-3bcc-bc85-938e11420b07.yml,youssh91,
157,04f9515e-99cb-329c-93b2-d66024777c08.yml,Galaxie09,"{'home': {'world': 'world', 'x': -4854.0, 'y': 76.0, 'z': -5792.0, 'yaw': -2.7526907920837402, 'pitch': 37.6201057434082, 'world-name': ''}}"
158,050a661f-cacc-3fac-9378-90853041ca7d.yml,Oxillor,
159,0511f736-9886-3bb1-90a9-76635c7a6e79.yml,Hephaistone,"{'four': {'world': 'world', 'x': -306.17001548120834, 'y': 71.0, 'z': -706.2274282424437, 'yaw': -105.97767639160156, 'pitch': 12.227550506591797, 'world-name': ''}, 'bulle': {'world': 'world', 'x': -79.8182050463963, 'y': 49.0, 'z': 506.71676054429304, 'yaw': -269.0013122558594, 'pitch': 13.800019264221191, 'world-name': ''}, 'end': {'world': 'world_the_end', 'x': -569.4403559880991, 'y': 58.0, 'z': 1226.3160227787105, 'yaw': -188.85455322265625, 'pitch': 26.849857330322266, 'world-name': ''}}"
160,0520c8a6-fc96-336b-a7b8-869d4e0cd24c.yml,megaminecraftien,
161,0533c03f-f39f-35e4-9da0-3237fa57ad01.yml,CaptainFlorent,"{'home': {'world': 'world', 'x': 1315.62346109506, 'y': 79.0, 'z': 3639.3492342570216, 'yaw': -15.299915313720703, 'pitch': 9.899998664855957, 'world-name': ''}}"
162,053e0d7e-5895-3c6f-977b-3d7259753a34.yml,Nyhura,
163,053fcc2d-a9c8-3f55-a03c-1bf2f0664591.yml,Cloclo,
164,0540a3ef-4eb3-368a-a4e9-6e648759c941.yml,yxela,
165,05417c12-2d1f-39ab-bf4e-0dc6ec1bee92.yml,KyRuZ,
166,0542521b-81b8-3b5e-8f80-30bb863a5565.yml,Shadowiz,
167,054abf42-ebd9-3e93-b247-1610d61d3007.yml,MosTWanTeD,
168,055103c7-675c-3bc0-ba4b-6842c860afa4.yml,D4M8GaMeRz13x,
169,0551ce94-63a5-33e4-a585-2300ec73dccd.yml,Z3R0FL0W,
170,055d2dd0-51b4-3138-a2d1-4485f1d18e56.yml,karma,"{'coco': {'world': 'world', 'x': 4795.550234883381, 'y': 64.0, 'z': -4013.3650039549175, 'yaw': 338.39971923828125, 'pitch': 30.749923706054688, 'world-name': ''}, 'base': {'world': 'world', 'x': 6196.803379193441, 'y': 77.0, 'z': 5182.919867522514, 'yaw': -181.5010528564453, 'pitch': 28.800012588500977, 'world-name': ''}, 'projet': {'world': 'world', 'x': -6504.707592064372, 'y': 72.0, 'z': 366.50594821330753, 'yaw': -4.3181867599487305, 'pitch': 25.805585861206055, 'world-name': ''}}"
171,0566fb8c-a7ef-3b17-a2f2-b194aca6a82c.yml,mini_lili,
172,056fed6b-5b38-3174-a241-1510eb0e0639.yml,xavier700,
173,0588bcd7-fec6-306a-a32b-d965c137877f.yml,Le_Fenec_Tueur,
174,058bed23-6bd8-3ad2-a236-4a6c880c935a.yml,Zephirr,"{'m': {'world': 'Ressource', 'x': 160.85635742444157, 'y': 64.0, 'z': 405.67720761603647, 'yaw': 229.49159240722656, 'pitch': 33.74983596801758, 'world-name': ''}}"
175,0590a580-54aa-311c-9695-0f9604b9567e.yml,mastercube,
176,059262dd-82b9-3c10-8c00-494e490df8af.yml,Jabin_Le_Meneur,
177,05977fc1-cc57-3908-b584-400c0e460e71.yml,forzacesare,
178,0598cd4a-4777-310e-bc8e-cc6b13dfa15e.yml,ReymonYoYo,
179,0599405c-1050-3e28-9722-35ca4da0f355.yml,_regi_,"{'home': {'world': 'world', 'x': -893.3000000119209, 'y': 71.0, 'z': -3150.457662023741, 'yaw': -232.360107421875, 'pitch': -12.750093460083008, 'world-name': ''}, 'p': {'world': 'world', 'x': -895.1513623565115, 'y': 71.0, 'z': -3151.790658053292, 'yaw': -278.978759765625, 'pitch': 2.40004825592041, 'world-name': ''}}"
180,05b62ec5-4602-3b10-94dd-15c41b7548a4.yml,Titiklaw,
181,05c2a6ba-0b76-30b6-9457-7d3049c2732b.yml,Acide30,"{'home': {'world': 'Event', 'x': 796.5145799904599, 'y': 6.5, 'z': -1922.8808115181093, 'yaw': 135.9508514404297, 'pitch': 19.347471237182617, 'world-name': ''}, 'maison': {'world': 'world', 'x': -1771.9574641489403, 'y': 74.0, 'z': -2993.2169723699512, 'yaw': -13.5, 'pitch': 0.899979293346405, 'world-name': ''}, 'mine': {'world': 'Ressource', 'x': 6439.013168472505, 'y': 12.0, 'z': 959.3000000119209, 'yaw': 96.5908203125, 'pitch': 15.599944114685059, 'world-name': ''}}"
182,05c69130-ab7a-3e55-9aa4-67ed60d25209.yml,CrackedTest973,
183,05ca0596-b3b5-35eb-9e5c-0eca9f18b04e.yml,Naaskel,
184,05d1b344-1eb8-3f81-b6c1-cbf80a132f82.yml,Valhalla_59,
185,05d8502d-9cdc-3342-a622-e0c77bda1d8e.yml,Popolito44,
186,05e53fc4-4b4d-3926-bd4f-b114238f16c4.yml,rafafouille63,
187,05e7e3d4-8fee-3aba-8664-920d43395016.yml,loiuy1262,
188,05edc95f-4cfb-3038-a229-45afcb138d2c.yml,Perseptus,
189,05f46ddf-ec04-3e80-bfad-b9a9f7d67e82.yml,CookieLeBeauf,
190,05f971cd-72fe-3d47-88cc-8c577d1cd651.yml,Ed_Sheeran,
191,0609beec-23e8-3efc-8269-203470ff4993.yml,xH4rryBoy,
192,0611d0b3-9a56-3d17-a7cc-947e87960dfd.yml,TesPasEzMais1pe,
193,0618f4d0-c102-353b-ad58-70acc4b2dc9e.yml,Melrick,
194,061d7cca-2a80-32b2-902d-7b4d7507779d.yml,Wesey7FR,
195,06246439-a647-3b60-8709-83831a3ddf3e.yml,MaTt_3,
196,0624dd69-717c-3f6e-b621-0d582380f657.yml,Alexcends,"{'home': {'world': 'world', 'x': 6058.580521154595, 'y': 65.0, 'z': 1446.801777047916, 'yaw': -239.4576416015625, 'pitch': 25.499996185302734, 'world-name': ''}, 'elevage': {'world': 'world', 'x': -3607.2615696360854, 'y': 67.0, 'z': -3032.050328057134, 'yaw': 356.8502502441406, 'pitch': 14.399928092956543, 'world-name': ''}}"
197,063615ed-f566-32c3-b719-8cbdbc4e4c81.yml,Ptitlink54Bis,"{'home': {'world': 'world', 'x': 2290.959992315468, 'y': 52.0, 'z': -2303.0140864189593, 'yaw': 91.5894775390625, 'pitch': 13.349876403808594, 'world-name': ''}, 'mine': {'world': 'Ressource', 'x': 179.30000001192093, 'y': 12.0, 'z': -1604.74787580208, 'yaw': -220.10191345214844, 'pitch': 38.09999465942383, 'world-name': ''}}"
198,064feb8e-8f05-3ef4-8268-2cb3df445fce.yml,L4ewen_AFK,
199,0654cf5e-1a00-3cb8-9253-2e159d53206c.yml,Azarkooo,
200,06669618-81b7-364c-a7fe-316ed64d8df2.yml,Songrad,"{'villa': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -3702.5, 'y': 67.0, 'z': 6997.5, 'yaw': -0.015462318435311317, 'pitch': 90.0, 'world-name': 'world'}, 'projetmedieval': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'x': 1623.283669753621, 'y': 126.0, 'z': -974.6492832657913, 'yaw': -89.24485778808594, 'pitch': 86.09999084472656, 'world-name': 'Test'}, 'end_spawn': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 1415.989553648789, 'y': 4.0, 'z': -1932.911865883381, 'yaw': 146.39874267578125, 'pitch': 11.849695205688477}, 'steampunk': {'world': '2cba182d-62a0-4222-9488-9f4d99dc7d38', 'world-name': 'test2', 'x': -15.568454827077023, 'y': 135.0, 'z': -122.68980161444331, 'yaw': -95.09979248046875, 'pitch': 29.850086212158203}}"
201,066c7a96-878e-3bc4-b96d-9096ae71d013.yml,DarkPoulet,
202,066e606e-b635-3465-8858-6a03fc4b5cd2.yml,chahime,
203,066f857c-b25d-34d3-97b1-b26f1bacbf3a.yml,Sytranix_yt,"{'maison': {'world': 'world', 'x': 6046.491095095746, 'y': 64.0, 'z': -1346.2210311679992, 'yaw': -43.49967575073242, 'pitch': 13.800003051757812, 'world-name': ''}, 'ressource': {'world': 'ressource', 'x': -3443.9946868094657, 'y': 10.0, 'z': 6393.641523224704, 'yaw': 294.0947570800781, 'pitch': 47.699981689453125, 'world-name': ''}}"
204,066ff16f-da16-322c-a5e6-9e8e39c952b5.yml,Edy,"{'home': {'world': 'world', 'x': -3594.5, 'y': 64.0, 'z': -3158.5, 'yaw': -136.3497314453125, 'pitch': 84.5999984741211, 'world-name': ''}}"
205,06771a37-f4be-3e2e-9d13-044c99c9408c.yml,Nagisa___,
206,06793353-efe6-35c1-a767-d3be19dcf721.yml,Thornereis,
207,067b3d8b-d286-3506-813b-c345fe5a8443.yml,Dgetixxx,
208,067e0c22-f02d-38d4-9483-284681ef8969.yml,atome94,
209,0680748f-b8e3-3236-9a94-045fc09d46ce.yml,Dark_Mafieux,
210,0693e4a6-f79b-3dbb-b809-4b4948653891.yml,Jaihkosy,
211,0697d033-74ee-3687-b142-36b383db0b6a.yml,Speedy_Yo,
212,06a0646c-eebd-3452-9100-c307f1426109.yml,_Lynix_,"{'maison': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -4763.172073420492, 'y': 63.0, 'z': -2569.8732565910045, 'yaw': 155.4580078125, 'pitch': 6.450150489807129}, 'sapin': {'world': '27d75173-7a5e-49c7-9e35-856f6c1d3e3c', 'world-name': 'Ressource', 'x': 2585.9127317316293, 'y': 143.0, 'z': 3234.090317323612, 'yaw': 41.85223388671875, 'pitch': 30.750001907348633}}"
213,06af238a-6ad1-3c79-92b3-8f466267c941.yml,Sukii,
214,06b40e64-6cba-377f-9290-350106b706b0.yml,Elsagranger,
215,06b796f3-f338-3eed-9a92-3e54cfc29473.yml,antoine063,
216,06bda499-2a5b-3fb0-950a-509fc2fcee9a.yml,Zepz,"{'home': {'world': 'world', 'x': 579.3000000119209, 'y': 62.0, 'z': -3632.4621645719976, 'yaw': -226.19912719726562, 'pitch': 36.90003204345703, 'world-name': ''}}"
217,06ce3a8e-fd30-3800-8974-50acfb2628cc.yml,NEKOF2,
218,06d23a90-1491-3b1e-b191-c09f06de3a27.yml,BriceGamingYT,
219,06d7933d-ecde-365b-9537-a9d64c89999f.yml,xena,
220,06ee72b2-f18a-3697-be84-5757f96da9ce.yml,Ozikan,
221,06ef5c90-05a6-3561-8e0f-9af5ec8e0392.yml,causette,"{'maison': {'world': 'world', 'x': -6233.650670815009, 'y': 67.0, 'z': 5896.009320765024, 'yaw': -173.66580200195312, 'pitch': 42.761234283447266, 'world-name': ''}, 'mine': {'world': 'Ressource', 'x': 38.699999988079085, 'y': 7.0, 'z': 148.69999998807913, 'yaw': -136.067138671875, 'pitch': 11.65048599243164, 'world-name': ''}, 'nether': {'world': 'world_nether', 'x': -309.8349818884938, 'y': 7.0, 'z': -9.133701279252172, 'yaw': -319.8409423828125, 'pitch': 18.593406677246094, 'world-name': ''}}"
222,06f55087-c6f1-3c8b-814d-1a88f46447af.yml,dydou,"{'maison': {'world': 'world', 'x': -6151.521165456575, 'y': 64.0, 'z': 2279.424283904386, 'yaw': -261.7503356933594, 'pitch': 79.35008239746094, 'world-name': ''}, 'mine': {'world': 'Ressource', 'x': -81.67936905065982, 'y': 63.0, 'z': -81.6758303204237, 'yaw': -0.7520902156829834, 'pitch': 44.24987030029297, 'world-name': ''}}"
223,06f6ee76-e011-38be-a50c-c2837d0e4b4c.yml,acedog15,
224,06ffe309-f251-3340-a892-cc802bea34e2.yml,ZEM26513,
225,07224762-fef7-3d85-87a6-dc89e91d1211.yml,syana530,
226,0734c12a-35b8-3765-8e62-12dfe46f856a.yml,chaosbesar44,
227,073d3ca8-ac32-3bf5-bb02-ffef9089c8b5.yml,Maeva,"{'home': {'world': 'world', 'x': 6064.147150215207, 'y': 69.0, 'z': -1305.699999988079, 'yaw': -179.69970703125, 'pitch': 26.849977493286133, 'world-name': ''}}"
228,0740c232-fcd0-3a31-9227-3ff937858279.yml,KoalaDraw_Geek,"{'home': {'world': 'world', 'x': -4969.0, 'y': 80.0, 'z': 1748.0, 'yaw': 0.0, 'pitch': 0.0, 'world-name': ''}}"
229,07427a84-8485-38f9-a41b-30c9707bd18e.yml,Pioustonne,"{'home': {'world': 'End', 'x': 287.530932724162, 'y': 57.0, 'z': -1.762499988079071, 'yaw': -122.24588775634766, 'pitch': 34.41047668457031, 'world-name': ''}, 'end': {'world': 'End', 'x': -527.8889837411994, 'y': 60.0, 'z': -1163.9787164385436, 'yaw': 4.79193115234375, 'pitch': 21.52239227294922, 'world-name': ''}, 'm': {'world': 'world', 'x': 6116.844361927493, 'y': 69.0, 'z': -5771.04356787667, 'yaw': 61.14435577392578, 'pitch': 5.650119781494141, 'world-name': ''}}"
230,07514aa3-6c09-31b2-857d-e6f02347013c.yml,Haxana,
231,0754105d-f1b7-3d24-89ba-153af82a4ee0.yml,fufu,
232,0771381d-bc6d-3794-9938-eea5880341d8.yml,Maender,
233,07796039-aa4a-312b-b2bd-95866e823169.yml,Memou1015,
234,077c8040-bf6f-3688-97d3-3f7e5c19d2c5.yml,L0rdFail,
235,077d0ef0-722d-3602-bcc4-da355b22d91e.yml,DeadManJ0e13,
236,07864faa-4eb4-3771-9a4a-0c02053d0a4f.yml,Groslolo02,
237,0787280c-893c-314f-902c-3a768c861621.yml,guiguif38,"{'meg': {'world': 'world', 'x': 6284.514515363341, 'y': 69.0, 'z': 1704.7328725648583, 'yaw': -187.06689453125, 'pitch': 18.02602195739746, 'world-name': ''}, 'home': {'world': 'world', 'x': 7030.1720483983645, 'y': 63.0, 'z': -5648.377738404689, 'yaw': -70.51730346679688, 'pitch': 0.9962901473045349, 'world-name': ''}, 'mai': {'world': 'world', 'x': 5354.963984973013, 'y': 83.0, 'z': 2353.8899844784305, 'yaw': -64.81494140625, 'pitch': 37.69889450073242, 'world-name': ''}}"
238,0792024d-3798-3818-bdfd-66b02c1da774.yml,hayben2004,
239,0794096f-9c80-342e-80d8-e7b4a1fa7bdc.yml,3rst,
240,07978f6d-e1d4-3d17-b1e3-caeb94ffa1c1.yml,Tsubaru,
241,0799939e-6142-3a43-b3a9-0b1f961903c5.yml,Anto,
242,07cb6fc0-593e-3926-8a0a-45d4d01e113e.yml,JeanRenerKiDanse,
243,07cc36a7-1ef9-34cf-8716-9585319ab225.yml,Margaux,"{'home': {'world': 'world', 'x': -722.8221048152394, 'y': 11.0, 'z': -2680.3343207501853, 'yaw': -187.350341796875, 'pitch': 3.7500336170196533, 'world-name': ''}}"
244,07cd7bcc-ebf1-3df3-85c2-512566b158cc.yml,GregAuRiz24,
245,07d0d576-3890-3eb6-b7c4-19df9b9cd0a1.yml,Max87,
246,07d1bb69-8ad6-30af-a90a-75c803cfe261.yml,CarterRawks,
247,07d9ca1a-344f-32a4-a7c5-b3c4ae85859c.yml,lolo58ulti,
248,07dbda33-ede9-36b9-8f6b-f6e3e800ace2.yml,Lyllou73,
249,07e5dbb4-cd4c-3c84-8a8d-82b8c249c082.yml,dubtree,
250,07ec361f-aadf-3ce2-8286-20c4e5611f23.yml,MEDERYC59,
251,07eeb157-be8d-33d8-a5a4-834f58bf0eeb.yml,Yiazmatt_8,"{'home': {'world': 'ressource', 'x': 43.581171033233375, 'y': 69.0, 'z': 217.69999998807907, 'yaw': -132.01318359375, 'pitch': 47.84999084472656, 'world-name': ''}}"
252,07fa6a3e-8517-3446-bd03-a6c017f70aad.yml,VinsTmS37,"{'base': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -5081.927191936633, 'y': 48.0, 'z': 5716.469544148958, 'yaw': -269.05108642578125, 'pitch': 33.40937423706055, 'world-name': 'world'}, 'i': {'world': '6b791b62-b860-492a-aa67-db025bcd5247', 'x': 3219.9957851093222, 'y': 70.0, 'z': -1846.2342374826937, 'yaw': -85.40695190429688, 'pitch': 21.711042404174805, 'world-name': 'world2'}, 'bazoir': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -1934.2113435797658, 'y': 82.0, 'z': 3865.8942886923323, 'yaw': 255.80322265625, 'pitch': -7.672947883605957}}"
253,07fefef8-774f-386d-ace8-463b097e3ccf.yml,FuryDZ,
254,080b430e-e1ff-3133-9337-3e6a235eef1d.yml,Venturini,
255,0811894d-ca4d-3057-960c-dbb0ad9b702f.yml,BakaCookie,"{'maison': {'world': 'world', 'x': -3659.7435786766764, 'y': 79.0, 'z': -37.78628004872069, 'yaw': -136.9517822265625, 'pitch': 24.449947357177734, 'world-name': ''}, 'shroom': {'world': 'Ressource', 'x': 3727.242322940674, 'y': 89.0, 'z': 4119.405302923319, 'yaw': -115.47895050048828, 'pitch': 6.79292631149292, 'world-name': ''}, 'table': {'world': 'world', 'x': 117.92209212208951, 'y': 87.0, 'z': -98.63322131360422, 'yaw': -172.542236328125, 'pitch': 38.158729553222656, 'world-name': ''}}"
256,0816500c-f9f9-3916-ac17-f1ccba91c754.yml,boost51,"{'b1': {'world': 'world', 'x': -7052.003960972043, 'y': 80.0, 'z': 814.7335835503975, 'yaw': -109.34390258789062, 'pitch': 23.399999618530273, 'world-name': ''}, 'c': {'world': 'Ressource', 'x': -26.58527044305215, 'y': 60.0, 'z': -88.16694025097972, 'yaw': 164.8153076171875, 'pitch': -61.79997634887695, 'world-name': ''}, 'base': {'world': 'world', 'x': -7206.912569509557, 'y': 64.0, 'z': 535.1708227439898, 'yaw': -2.394287109375, 'pitch': 38.54996871948242, 'world-name': ''}}"
257,0831101e-7c24-32da-bf62-9754ff19b9f6.yml,yaniskevin,
258,08351e82-3ea1-31c1-b7f9-f156e81a65d1.yml,manuk,
259,0835de00-eeda-3688-8e22-91ec30693930.yml,Adrien263,
260,083bd9be-45ab-3489-bd67-c8babc1f723d.yml,martin547,"{'home': {'world': 'Ressource', 'x': 1683.6095936053127, 'y': 65.0, 'z': 1325.300000011921, 'yaw': -83.5474853515625, 'pitch': 16.949851989746094, 'world-name': ''}}"
261,083e91fc-63ac-345d-9125-fad507db231f.yml,Waty_Frosterrox,
262,0841b3c0-7323-3e5b-b293-2b5e154b57a4.yml,OZLEMAGICIEN,
263,08510279-e074-316a-9c58-cb95d2b6f018.yml,Lenruot,"{'mine': {'world': 'Ressource', 'x': 306.10211020620875, 'y': 11.0, 'z': -40.69999998807907, 'yaw': -239.16397094726562, 'pitch': 40.20026397705078, 'world-name': ''}, 'home': {'world': 'world_nether', 'x': 920.890752262162, 'y': 128.0, 'z': -654.0503820308896, 'yaw': -135.5973358154297, 'pitch': 17.549989700317383, 'world-name': ''}, 'voyage': {'world': 'world_nether', 'x': 4891.1823872945915, 'y': 128.0, 'z': -12543.191421171134, 'yaw': -306.8099670410156, 'pitch': 25.95001792907715, 'world-name': ''}}"
264,08528a28-f0f4-308a-83a4-654c465313e7.yml,Multicort,
265,0855aa08-5168-317e-a3ed-7dfa701e1715.yml,Stalin,
266,0868a324-9930-39e1-847d-ba1dd04426dc.yml,Mineco_78,
267,086a845f-6bd8-3965-98f3-b343aa36f9a4.yml,yopypo,
268,086f2916-1d51-3ba8-b020-92c312ac226e.yml,gameover,
269,08743cc0-a29c-3533-b36b-4b5754e6e2bf.yml,azetisme3576,"{'dok': {'world': 'world', 'x': -3308.51079129693, 'y': 74.0, 'z': -2660.7656593038905, 'yaw': 331.3638610839844, 'pitch': 30.586793899536133, 'world-name': ''}, 'chateau': {'world': 'world', 'x': -2034.4800100812533, 'y': 59.33022787896262, 'z': -3798.425618657849, 'yaw': 86.96321868896484, 'pitch': 44.540138244628906, 'world-name': ''}, 'm': {'world': 'world', 'x': -1669.3773198528277, 'y': 79.0, 'z': 3097.699223404884, 'yaw': 214.27774047851562, 'pitch': 40.820396423339844, 'world-name': ''}, 'demeure': {'world': 'world', 'x': -2580.258897826565, 'y': 77.0, 'z': -176.94157416077644, 'yaw': -161.99093627929688, 'pitch': 38.39906311035156, 'world-name': ''}, 'elysium': {'world': 'Nether', 'x': 1085.0879526558085, 'y': 36.0, 'z': -1277.8280775510011, 'yaw': -16.6741943359375, 'pitch': 30.287059783935547, 'world-name': ''}, '_tage': {'world': 'world', 'x': 1633.8697905084932, 'y': 199.0, 'z': -2233.1038256198085, 'yaw': -74.581787109375, 'pitch': 14.709787368774414, 'world-name': ''}, 'tabaripote': {'world': 'world', 'x': -4445.947975587878, 'y': 68.0, 'z': 1564.9413521866898, 'yaw': 6.629045009613037, 'pitch': 29.14993667602539, 'world-name': ''}, 'mat': {'world': 'world', 'x': 3823.927002317391, 'y': 17.0, 'z': 4993.039408436801, 'yaw': 175.31405639648438, 'pitch': 11.921143531799316, 'world-name': ''}, '_': {'world': 'world', 'x': 67.98202596762181, 'y': 70.0, 'z': 1987.8881991621106, 'yaw': -25.4486083984375, 'pitch': 68.0999984741211, 'world-name': ''}, 'palais': {'world': 'world', 'x': 6216.777665075693, 'y': 64.0, 'z': -1381.2670728381966, 'yaw': 270.28338623046875, 'pitch': -6.966919422149658, 'world-name': ''}}"
270,08790b5a-9798-3379-ad57-076c6cdf83e8.yml,IlterZypX,"{'home': {'world': 'world', 'x': 1405.656852640354, 'y': 66.0, 'z': -1904.7309818906165, 'yaw': 183.5960693359375, 'pitch': 34.94999694824219, 'world-name': ''}}"
271,087ccdbe-56dc-361d-a252-e454af4dedae.yml,AKDIMANIR,
272,087e494f-02df-36b5-b68c-e0ce3b1ff071.yml,yanis36,
273,08924299-98bd-37b0-9b01-619d26a6a99c.yml,Gobul68Tkt,
274,0896e662-5aa1-3493-93f4-8231edcbf263.yml,sorcilera,
275,08a51b14-5fc2-3034-a102-0cbec70cf1ff.yml,ethan157,
276,08a6a7ce-526a-3e3f-b0d3-7509efce8398.yml,Kirito,
277,08a94c8e-40c2-3efa-a3ff-0d3ca5bf3ce5.yml,Takcraft202,
278,08adb566-1e9c-38c7-879a-5a948cbf9def.yml,TionebBen3119,
279,08b517f6-5d7b-3bb7-b82d-3943ed5b441f.yml,Nebufak,
